transaction_id,account_id,transaction_date,transaction_type,amount,location_id,merchant_name,payment_method,transaction_status
508992,102864,2027-05-05 18:08:00,Online Transfer,37452.92,47,Zomato,Debit Card,Success
508993,102881,2027-05-11 06:07:00,Cash Withdrawal,43283.93,10,Myntra,Credit Card,Success
508994,102898,2027-05-16 18:06:00,Deposit,49114.94,23,Uber,Net Banking,Success
508995,102915,2027-05-22 06:05:00,UPI,5045.95,36,IRCTC,ATM,Success
508996,102932,2027-05-27 18:04:00,Card Payment,10876.96,49,Reliance,UPI,Success
508997,102949,2027-06-02 06:03:00,ATM Withdrawal,16707.97,12,DMart,Debit Card,Success
508998,102966,2027-06-07 18:02:00,Online Transfer,22538.98,25,Netflix,Credit Card,Success
508999,102983,2027-06-13 06:01:00,Cash Withdrawal,28369.99,38,PhonePe,Net Banking,Success
509000,100000,2027-06-18 18:00:00,Deposit,34200.0,1,Google Pay,ATM,Success
509001,100017,2027-06-24 05:59:00,UPI,40031.01,14,Amazon,UPI,Success
509002,100034,2027-06-29 17:58:00,Card Payment,45862.02,27,Flipkart,Debit Card,Success
509003,100051,2027-07-05 05:57:00,ATM Withdrawal,1793.03,40,Swiggy,Credit Card,Success
509004,100068,2027-07-10 17:56:00,Online Transfer,7624.04,3,Zomato,Net Banking,Success
509005,100085,2027-07-16 05:55:00,Cash Withdrawal,13455.05,16,Myntra,ATM,Success
509006,100102,2027-07-21 17:54:00,Deposit,19286.06,29,Uber,UPI,Success
509007,100119,2027-07-27 05:53:00,UPI,25117.07,42,IRCTC,Debit Card,Success
509008,100136,2027-08-01 17:52:00,Card Payment,30948.08,5,Reliance,Credit Card,Success
509009,100153,2027-08-07 05:51:00,ATM Withdrawal,36779.09,18,DMart,Net Banking,Success
509010,100170,2027-08-12 17:50:00,Online Transfer,42610.1,31,Netflix,ATM,Success
509011,100187,2027-08-18 05:49:00,Cash Withdrawal,48441.11,44,PhonePe,UPI,Success
509012,100204,2027-08-23 17:48:00,Deposit,4372.12,7,Google Pay,Debit Card,Success
509013,100221,2027-08-29 05:47:00,UPI,10203.13,20,Amazon,Credit Card,Success
509014,100238,2027-09-03 17:46:00,Card Payment,16034.14,33,Flipkart,Net Banking,Success
509015,100255,2027-09-09 05:45:00,ATM Withdrawal,21865.15,46,Swiggy,ATM,Success
509016,100272,2027-09-14 17:44:00,Online Transfer,27696.16,9,Zomato,UPI,Success
509017,100289,2027-09-20 05:43:00,Cash Withdrawal,841427.0,22,Myntra,Debit Card,Success
509018,100306,2027-09-25 17:42:00,Deposit,39358.18,35,Uber,Credit Card,Success
509019,100323,2027-10-01 05:41:00,UPI,45189.19,48,IRCTC,Net Banking,Success
509020,100340,2027-10-06 17:40:00,Card Payment,1120.2,11,Reliance,ATM,Success
509021,100357,2027-10-12 05:39:00,ATM Withdrawal,6951.21,24,DMart,UPI,Success
509022,100374,2027-10-17 17:38:00,Online Transfer,12782.22,37,Netflix,Debit Card,Success
509023,100391,2027-10-23 05:37:00,Cash Withdrawal,18613.23,50,PhonePe,Credit Card,Success
509024,100408,2027-10-28 17:36:00,Deposit,24444.24,13,Google Pay,Net Banking,Success
509025,100425,2027-11-03 05:35:00,UPI,30275.25,26,Amazon,ATM,Success
509026,100442,2027-11-08 17:34:00,Card Payment,36106.26,39,Flipkart,UPI,Success
509027,100459,2027-11-14 05:33:00,ATM Withdrawal,41937.27,2,Swiggy,Debit Card,Success
509028,100476,2027-11-19 17:32:00,Online Transfer,47768.28,15,Zomato,Credit Card,Success
509029,100493,2027-11-25 05:31:00,Cash Withdrawal,3699.29,28,Myntra,Net Banking,Success
509030,100510,2027-11-30 17:30:00,Deposit,9530.3,41,Uber,ATM,Success
509031,100527,2027-12-06 05:29:00,UPI,15361.31,4,IRCTC,UPI,Success
509032,100544,2027-12-11 17:28:00,Card Payment,21192.32,17,Reliance,Debit Card,Success
509033,100561,2027-12-17 05:27:00,ATM Withdrawal,27023.33,30,DMart,Credit Card,Success
509034,100578,2027-12-22 17:26:00,Online Transfer,32854.34,43,Netflix,Net Banking,Success
509035,100595,2027-12-28 05:25:00,Cash Withdrawal,38685.35,6,PhonePe,ATM,Success
509036,100612,2028-01-02 17:24:00,Deposit,44516.36,19,Google Pay,UPI,Success
509037,100629,2028-01-08 05:23:00,UPI,447.37,32,Amazon,Debit Card,Success
509038,100646,2028-01-13 17:22:00,Card Payment,6278.38,45,Flipkart,Credit Card,Success
509039,100663,2028-01-19 05:21:00,ATM Withdrawal,12109.39,8,Swiggy,Net Banking,Success
509040,100680,2028-01-24 17:20:00,Online Transfer,17940.4,21,Zomato,ATM,Failed
509041,100697,2028-01-30 05:19:00,Cash Withdrawal,23771.41,34,Myntra,UPI,Success
509042,100714,2028-02-04 17:18:00,Deposit,29602.42,47,Uber,Debit Card,Success
509043,100731,2028-02-10 05:17:00,UPI,35433.43,10,IRCTC,Credit Card,Success
509044,100748,2028-02-15 17:16:00,Card Payment,41264.44,23,Reliance,Net Banking,Success
509045,100765,2028-02-21 05:15:00,ATM Withdrawal,47095.45,36,DMart,ATM,Pending
509046,100782,2028-02-26 17:14:00,Online Transfer,3026.46,49,Netflix,UPI,Success
509047,100799,2028-03-03 05:13:00,Cash Withdrawal,8857.47,12,PhonePe,Debit Card,Success
509048,100816,2028-03-08 17:12:00,Deposit,14688.48,25,Google Pay,Credit Card,Success
509049,100833,2028-03-14 05:11:00,UPI,20519.49,38,Amazon,Net Banking,Success
509050,100850,2028-03-19 17:10:00,Card Payment,26350.5,1,Flipkart,ATM,Success
509051,100867,2028-03-25 05:09:00,ATM Withdrawal,32181.51,14,Swiggy,UPI,Success
509052,100884,2028-03-30 17:08:00,Online Transfer,38012.52,27,Zomato,Debit Card,Success
509053,100901,2028-04-05 05:07:00,Cash Withdrawal,43843.53,40,Myntra,Credit Card,Success
509054,100918,2028-04-10 17:06:00,Deposit,49674.54,3,Uber,Net Banking,Success
509055,100935,2028-04-16 05:05:00,UPI,5605.55,16,IRCTC,ATM,Success
509056,100952,2028-04-21 17:04:00,Card Payment,11436.56,29,Reliance,UPI,Success
509057,100969,2028-04-27 05:03:00,ATM Withdrawal,17267.57,42,DMart,Debit Card,Success
509058,100986,2028-05-02 17:02:00,Online Transfer,23098.58,5,Netflix,Credit Card,Success
509059,101003,2028-05-08 05:01:00,Cash Withdrawal,28929.59,18,PhonePe,Net Banking,Success
509060,101020,2028-05-13 17:00:00,Deposit,34760.6,31,Google Pay,ATM,Success
509061,101037,2028-05-19 04:59:00,UPI,40591.61,44,Amazon,UPI,Success
509062,101054,2028-05-24 16:58:00,Card Payment,46422.62,7,Flipkart,Debit Card,Success
509063,101071,2028-05-30 04:57:00,ATM Withdrawal,2353.63,20,Swiggy,Credit Card,Success
509064,101088,2028-06-04 16:56:00,Online Transfer,8184.64,33,Zomato,Net Banking,Success
509065,101105,2028-06-10 04:55:00,Cash Withdrawal,14015.65,46,Myntra,ATM,Success
509066,101122,2028-06-15 16:54:00,Deposit,19846.66,9,Uber,UPI,Success
509067,101139,2028-06-21 04:53:00,UPI,25677.67,22,IRCTC,Debit Card,Success
509068,101156,2028-06-26 16:52:00,Card Payment,31508.68,35,Reliance,Credit Card,Success
509069,101173,2028-07-02 04:51:00,ATM Withdrawal,37339.69,48,DMart,Net Banking,Success
509070,101190,2028-07-07 16:50:00,Online Transfer,43170.7,11,Netflix,ATM,Success
509071,101207,2028-07-13 04:49:00,Cash Withdrawal,49001.71,24,PhonePe,UPI,Success
509072,101224,2028-07-18 16:48:00,Deposit,4932.72,37,Google Pay,Debit Card,Success
509073,101241,2028-07-24 04:47:00,UPI,10763.73,50,Amazon,Credit Card,Success
509074,101258,2028-07-29 16:46:00,Card Payment,16594.74,13,Flipkart,Net Banking,Success
509075,101275,2028-08-04 04:45:00,ATM Withdrawal,22425.75,26,Swiggy,ATM,Success
509076,101292,2028-08-09 16:44:00,Online Transfer,28256.76,39,Zomato,UPI,Success
509077,101309,2028-08-15 04:43:00,Cash Withdrawal,34087.77,2,Myntra,Debit Card,Success
509078,101326,2028-08-20 16:42:00,Deposit,353682.0,15,Uber,Credit Card,Success
509079,101343,2028-08-26 04:41:00,UPI,45749.79,28,IRCTC,Net Banking,Success
509080,101360,2028-08-31 16:40:00,Card Payment,1680.8,41,Reliance,ATM,Success
509081,101377,2028-09-06 04:39:00,ATM Withdrawal,7511.81,4,DMart,UPI,Success
509082,101394,2028-09-11 16:38:00,Online Transfer,13342.82,17,Netflix,Debit Card,Success
509083,101411,2028-09-17 04:37:00,Cash Withdrawal,19173.83,30,PhonePe,Credit Card,Success
509084,101428,2028-09-22 16:36:00,Deposit,25004.84,43,Google Pay,Net Banking,Success
509085,101445,2028-09-28 04:35:00,UPI,30835.85,6,Amazon,ATM,Success
509086,101462,2028-10-03 16:34:00,Card Payment,36666.86,19,Flipkart,UPI,Success
509087,101479,2028-10-09 04:33:00,ATM Withdrawal,42497.87,32,Swiggy,Debit Card,Success
509088,101496,2028-10-14 16:32:00,Online Transfer,48328.88,45,Zomato,Credit Card,Success
509089,101513,2028-10-20 04:31:00,Cash Withdrawal,4259.89,8,Myntra,Net Banking,Success
509090,101530,2028-10-25 16:30:00,Deposit,10090.9,21,Uber,ATM,Success
509091,101547,2028-10-31 04:29:00,UPI,15921.91,34,IRCTC,UPI,Success
509092,101564,2028-11-05 16:28:00,Card Payment,21752.92,47,Reliance,Debit Card,Success
509093,101581,2028-11-11 04:27:00,ATM Withdrawal,27583.93,10,DMart,Credit Card,Success
509094,101598,2028-11-16 16:26:00,Online Transfer,33414.94,23,Netflix,Net Banking,Success
509095,101615,2028-11-22 04:25:00,Cash Withdrawal,39245.95,36,PhonePe,ATM,Success
509096,101632,2028-11-27 16:24:00,Deposit,45076.96,49,Google Pay,UPI,Success
509097,101649,2028-12-03 04:23:00,UPI,1007.97,12,Amazon,Debit Card,Success
509098,101666,2028-12-08 16:22:00,Card Payment,6838.98,25,Flipkart,Credit Card,Success
509099,101683,2028-12-14 04:21:00,ATM Withdrawal,12669.99,38,Swiggy,Net Banking,Success
509100,101700,2028-12-19 16:20:00,Online Transfer,18500.0,1,Zomato,ATM,Success
509101,101717,2028-12-25 04:19:00,Cash Withdrawal,24331.01,14,Myntra,UPI,Success
509102,101734,2028-12-30 16:18:00,Deposit,30162.02,27,Uber,Debit Card,Success
509103,101751,2029-01-05 04:17:00,UPI,35993.03,40,IRCTC,Credit Card,Success
509104,101768,2029-01-10 16:16:00,Card Payment,41824.04,3,Reliance,Net Banking,Success
509105,101785,2029-01-16 04:15:00,ATM Withdrawal,47655.05,16,DMart,ATM,Success
509106,101802,2029-01-21 16:14:00,Online Transfer,3586.06,29,Netflix,UPI,Success
509107,101819,2029-01-27 04:13:00,Cash Withdrawal,9417.07,42,PhonePe,Debit Card,Success
509108,101836,2029-02-01 16:12:00,Deposit,15248.08,5,Google Pay,Credit Card,Success
509109,101853,2029-02-07 04:11:00,UPI,21079.09,18,Amazon,Net Banking,Success
509110,101870,2029-02-12 16:10:00,Card Payment,26910.1,31,Flipkart,ATM,Success
509111,101887,2029-02-18 04:09:00,ATM Withdrawal,32741.11,44,Swiggy,UPI,Success
509112,101904,2029-02-23 16:08:00,Online Transfer,38572.12,7,Zomato,Debit Card,Pending
509113,101921,2029-03-01 04:07:00,Cash Withdrawal,44403.13,20,Myntra,Credit Card,Success
509114,101938,2029-03-06 16:06:00,Deposit,334.14,33,Uber,Net Banking,Success
509115,101955,2029-03-12 04:05:00,UPI,6165.15,46,IRCTC,ATM,Success
509116,101972,2029-03-17 16:04:00,Card Payment,11996.16,9,Reliance,UPI,Success
509117,101989,2029-03-23 04:03:00,ATM Withdrawal,17827.17,22,DMart,Debit Card,Success
509118,102006,2029-03-28 16:02:00,Online Transfer,23658.18,35,Netflix,Credit Card,Success
509119,102023,2029-04-03 04:01:00,Cash Withdrawal,29489.19,48,PhonePe,Net Banking,Success
509120,102040,2029-04-08 16:00:00,Deposit,35320.2,11,Google Pay,ATM,Success
509121,102057,2029-04-14 03:59:00,UPI,41151.21,24,Amazon,UPI,Success
509122,102074,2029-04-19 15:58:00,Card Payment,46982.22,37,Flipkart,Debit Card,Success
509123,102091,2029-04-25 03:57:00,ATM Withdrawal,2913.23,50,Swiggy,Credit Card,Success
509124,102108,2029-04-30 15:56:00,Online Transfer,8744.24,13,Zomato,Net Banking,Success
509125,102125,2029-05-06 03:55:00,Cash Withdrawal,14575.25,26,Myntra,ATM,Success
509126,102142,2029-05-11 15:54:00,Deposit,20406.26,39,Uber,UPI,Success
509127,102159,2029-05-17 03:53:00,UPI,26237.27,2,IRCTC,Debit Card,Success
509128,102176,2029-05-22 15:52:00,Card Payment,32068.28,15,Reliance,Credit Card,Success
509129,102193,2029-05-28 03:51:00,ATM Withdrawal,37899.29,28,DMart,Net Banking,Success
509130,102210,2029-06-02 15:50:00,Online Transfer,43730.3,41,Netflix,ATM,Success
509131,102227,2029-06-08 03:49:00,Cash Withdrawal,49561.31,4,PhonePe,UPI,Success
509132,102244,2029-06-13 15:48:00,Deposit,5492.32,17,Google Pay,Debit Card,Success
509133,102261,2029-06-19 03:47:00,UPI,11323.33,30,Amazon,Credit Card,Success
509134,102278,2029-06-24 15:46:00,Card Payment,17154.34,43,Flipkart,Net Banking,Success
509135,102295,2029-06-30 03:45:00,ATM Withdrawal,22985.35,6,Swiggy,ATM,Success
509136,102312,2029-07-05 15:44:00,Online Transfer,28816.36,19,Zomato,UPI,Success
509137,102329,2029-07-11 03:43:00,Cash Withdrawal,34647.37,32,Myntra,Debit Card,Success
509138,102346,2029-07-16 15:42:00,Deposit,40478.38,45,Uber,Credit Card,Success
509139,102363,2029-07-22 03:41:00,UPI,46309.39,8,IRCTC,Net Banking,Success
509140,102380,2029-07-27 15:40:00,Card Payment,2240.4,21,Reliance,ATM,Success
509141,102397,2029-08-02 03:39:00,ATM Withdrawal,8071.41,34,DMart,UPI,Success
509142,102414,2029-08-07 15:38:00,Online Transfer,13902.42,47,Netflix,Debit Card,Success
509143,102431,2029-08-13 03:37:00,Cash Withdrawal,19733.43,10,PhonePe,Credit Card,Success
509144,102448,2029-08-18 15:36:00,Deposit,934264.0,23,Google Pay,Net Banking,Success
509145,102465,2029-08-24 03:35:00,UPI,31395.45,36,Amazon,ATM,Success
509146,102482,2029-08-29 15:34:00,Card Payment,37226.46,49,Flipkart,UPI,Success
509147,102499,2029-09-04 03:33:00,ATM Withdrawal,43057.47,12,Swiggy,Debit Card,Success
509148,102516,2029-09-09 15:32:00,Online Transfer,48888.48,25,Zomato,Credit Card,Success
509149,102533,2029-09-15 03:31:00,Cash Withdrawal,4819.49,38,Myntra,Net Banking,Success
509150,102550,2029-09-20 15:30:00,Deposit,10650.5,1,Uber,ATM,Success
509151,102567,2029-09-26 03:29:00,UPI,16481.51,14,IRCTC,UPI,Success
509152,102584,2029-10-01 15:28:00,Card Payment,22312.52,27,Reliance,Debit Card,Success
509153,102601,2029-10-07 03:27:00,ATM Withdrawal,28143.53,40,DMart,Credit Card,Failed
509154,102618,2029-10-12 15:26:00,Online Transfer,33974.54,3,Netflix,Net Banking,Success
509155,102635,2029-10-18 03:25:00,Cash Withdrawal,39805.55,16,PhonePe,ATM,Success
509156,102652,2029-10-23 15:24:00,Deposit,45636.56,29,Google Pay,UPI,Success
509157,102669,2029-10-29 03:23:00,UPI,1567.57,42,Amazon,Debit Card,Success
509158,102686,2029-11-03 15:22:00,Card Payment,7398.58,5,Flipkart,Credit Card,Success
509159,102703,2029-11-09 03:21:00,ATM Withdrawal,13229.59,18,Swiggy,Net Banking,Success
509160,102720,2029-11-14 15:20:00,Online Transfer,19060.6,31,Zomato,ATM,Success
509161,102737,2029-11-20 03:19:00,Cash Withdrawal,24891.61,44,Myntra,UPI,Success
509162,102754,2029-11-25 15:18:00,Deposit,30722.62,7,Uber,Debit Card,Success
509163,102771,2029-12-01 03:17:00,UPI,36553.63,20,IRCTC,Credit Card,Success
509164,102788,2029-12-06 15:16:00,Card Payment,42384.64,33,Reliance,Net Banking,Success
509165,102805,2029-12-12 03:15:00,ATM Withdrawal,48215.65,46,DMart,ATM,Success
509166,102822,2029-12-17 15:14:00,Online Transfer,4146.66,9,Netflix,UPI,Success
509167,102839,2029-12-23 03:13:00,Cash Withdrawal,390973.0,22,PhonePe,Debit Card,Success
509168,102856,2029-12-28 15:12:00,Deposit,15808.68,35,Google Pay,Credit Card,Success
509169,102873,2030-01-03 03:11:00,UPI,21639.69,48,Amazon,Net Banking,Success
509170,102890,2030-01-08 15:10:00,Card Payment,27470.7,11,Flipkart,ATM,Success
509171,102907,2030-01-14 03:09:00,ATM Withdrawal,33301.71,24,Swiggy,UPI,Success
509172,102924,2030-01-19 15:08:00,Online Transfer,39132.72,37,Zomato,Debit Card,Success
509173,102941,2030-01-25 03:07:00,Cash Withdrawal,44963.73,50,Myntra,Credit Card,Success
509174,102958,2030-01-30 15:06:00,Deposit,894.74,13,Uber,Net Banking,Success
509175,102975,2030-02-05 03:05:00,UPI,6725.75,26,IRCTC,ATM,Success
509176,102992,2030-02-10 15:04:00,Card Payment,12556.76,39,Reliance,UPI,Success
509177,100009,2030-02-16 03:03:00,ATM Withdrawal,18387.77,2,DMart,Debit Card,Success
509178,100026,2030-02-21 15:02:00,Online Transfer,24218.78,15,Netflix,Credit Card,Success
509179,100043,2030-02-27 03:01:00,Cash Withdrawal,30049.79,28,PhonePe,Net Banking,Pending
509180,100060,2030-03-04 15:00:00,Deposit,35880.8,41,Google Pay,ATM,Success
509181,100077,2030-03-10 02:59:00,UPI,41711.81,4,Amazon,UPI,Success
509182,100094,2026-01-05 14:58:00,Card Payment,47542.82,17,Flipkart,Debit Card,Success
509183,100111,2026-01-11 02:57:00,ATM Withdrawal,3473.83,30,Swiggy,Credit Card,Success
509184,100128,2026-01-16 14:56:00,Online Transfer,9304.84,43,Zomato,Net Banking,Success
509185,100145,2026-01-22 02:55:00,Cash Withdrawal,15135.85,6,Myntra,ATM,Success
509186,100162,2026-01-27 14:54:00,Deposit,20966.86,19,Uber,UPI,Success
509187,100179,2026-02-02 02:53:00,UPI,26797.87,32,IRCTC,Debit Card,Success
509188,100196,2026-02-07 14:52:00,Card Payment,32628.88,45,Reliance,Credit Card,Success
509189,100213,2026-02-13 02:51:00,ATM Withdrawal,38459.89,8,DMart,Net Banking,Success
509190,100230,2026-02-18 14:50:00,Online Transfer,44290.9,21,Netflix,ATM,Success
509191,100247,2026-02-24 02:49:00,Cash Withdrawal,221.91,34,PhonePe,UPI,Success
509192,100264,2026-03-01 14:48:00,Deposit,6052.92,47,Google Pay,Debit Card,Success
509193,100281,2026-03-07 02:47:00,UPI,11883.93,10,Amazon,Credit Card,Success
509194,100298,2026-03-12 14:46:00,Card Payment,17714.94,23,Flipkart,Net Banking,Success
509195,100315,2026-03-18 02:45:00,ATM Withdrawal,23545.95,36,Swiggy,ATM,Success
509196,100332,2026-03-23 14:44:00,Online Transfer,29376.96,49,Zomato,UPI,Success
509197,100349,2026-03-29 02:43:00,Cash Withdrawal,35207.97,12,Myntra,Debit Card,Success
509198,100366,2026-04-03 14:42:00,Deposit,41038.98,25,Uber,Credit Card,Success
509199,100383,2026-04-09 02:41:00,UPI,46869.99,38,IRCTC,Net Banking,Success
509200,100400,2026-04-14 14:40:00,Card Payment,2800.0,1,Reliance,ATM,Success
509201,100417,2026-04-20 02:39:00,ATM Withdrawal,8631.01,14,DMart,UPI,Success
509202,100434,2026-04-25 14:38:00,Online Transfer,14462.02,27,Netflix,Debit Card,Success
509203,100451,2026-05-01 02:37:00,Cash Withdrawal,20293.03,40,PhonePe,Credit Card,Success
509204,100468,2026-05-06 14:36:00,Deposit,26124.04,3,Google Pay,Net Banking,Success
509205,100485,2026-05-12 02:35:00,UPI,31955.05,16,Amazon,ATM,Success
509206,100502,2026-05-17 14:34:00,Card Payment,37786.06,29,Flipkart,UPI,Success
509207,100519,2026-05-23 02:33:00,ATM Withdrawal,43617.07,42,Swiggy,Debit Card,Success
509208,100536,2026-05-28 14:32:00,Online Transfer,49448.08,5,Zomato,Credit Card,Success
509209,100553,2026-06-03 02:31:00,Cash Withdrawal,5379.09,18,Myntra,Net Banking,Success
509210,100570,2026-06-08 14:30:00,Deposit,11210.1,31,Uber,ATM,Success
509211,100587,2026-06-14 02:29:00,UPI,17041.11,44,IRCTC,UPI,Success
509212,100604,2026-06-19 14:28:00,Card Payment,22872.12,7,Reliance,Debit Card,Success
509213,100621,2026-06-25 02:27:00,ATM Withdrawal,28703.13,20,DMart,Credit Card,Success
509214,100638,2026-06-30 14:26:00,Online Transfer,34534.14,33,Netflix,Net Banking,Success
509215,100655,2026-07-06 02:25:00,Cash Withdrawal,40365.15,46,PhonePe,ATM,Success
509216,100672,2026-07-11 14:24:00,Deposit,46196.16,9,Google Pay,UPI,Success
509217,100689,2026-07-17 02:23:00,UPI,2127.17,22,Amazon,Debit Card,Success
509218,100706,2026-07-22 14:22:00,Card Payment,7958.18,35,Flipkart,Credit Card,Success
509219,100723,2026-07-28 02:21:00,ATM Withdrawal,13789.19,48,Swiggy,Net Banking,Success
509220,100740,2026-08-02 14:20:00,Online Transfer,19620.2,11,Zomato,ATM,Success
509221,100757,2026-08-08 02:19:00,Cash Withdrawal,25451.21,24,Myntra,UPI,Success
509222,100774,2026-08-13 14:18:00,Deposit,31282.22,37,Uber,Debit Card,Success
509223,100791,2026-08-19 02:17:00,UPI,37113.23,50,IRCTC,Credit Card,Success
509224,100808,2026-08-24 14:16:00,Card Payment,42944.24,13,Reliance,Net Banking,Success
509225,100825,2026-08-30 02:15:00,ATM Withdrawal,48775.25,26,DMart,ATM,Success
509226,100842,2026-09-04 14:14:00,Online Transfer,4706.26,39,Netflix,UPI,Success
509227,100859,2026-09-10 02:13:00,Cash Withdrawal,10537.27,2,PhonePe,Debit Card,Success
509228,100876,2026-09-15 14:12:00,Deposit,16368.28,15,Google Pay,Credit Card,Success
509229,100893,2026-09-21 02:11:00,UPI,22199.29,28,Amazon,Net Banking,Success
509230,100910,2026-09-26 14:10:00,Card Payment,28030.3,41,Flipkart,ATM,Success
509231,100927,2026-10-02 02:09:00,ATM Withdrawal,33861.31,4,Swiggy,UPI,Success
509232,100944,2026-10-07 14:08:00,Online Transfer,39692.32,17,Zomato,Debit Card,Success
509233,100961,2026-10-13 02:07:00,Cash Withdrawal,45523.33,30,Myntra,Credit Card,Success
509234,100978,2026-10-18 14:06:00,Deposit,1454.34,43,Uber,Net Banking,Success
509235,100995,2026-10-24 02:05:00,UPI,7285.35,6,IRCTC,ATM,Success
509236,101012,2026-10-29 14:04:00,Card Payment,13116.36,19,Reliance,UPI,Success
509237,101029,2026-11-04 02:03:00,ATM Withdrawal,18947.37,32,DMart,Debit Card,Success
509238,101046,2026-11-09 14:02:00,Online Transfer,24778.38,45,Netflix,Credit Card,Success
509239,101063,2026-11-15 02:01:00,Cash Withdrawal,30609.39,8,PhonePe,Net Banking,Success
509240,101080,2026-11-20 14:00:00,Deposit,36440.4,21,Google Pay,ATM,Success
509241,101097,2026-11-26 01:59:00,UPI,42271.41,34,Amazon,UPI,Success
509242,101114,2026-12-01 13:58:00,Card Payment,48102.42,47,Flipkart,Debit Card,Success
509243,101131,2026-12-07 01:57:00,ATM Withdrawal,4033.43,10,Swiggy,Credit Card,Success
